face_id,node_ids,adjacent_element_id,adjacent_soil_id,adjacent_material_id,boundary_type
10430,23206 23207 23607 23606,20364,2,mat_soil_002,y_min
10431,23207 23208 23608 23607,20365,2,mat_soil_002,y_min
10432,23208 23209 23609 23608,20366,2,mat_soil_002,y_min
10433,23209 23210 23610 23609,20367,2,mat_soil_002,y_min
10434,23210 23211 23611 23610,20368,2,mat_soil_002,y_min
10435,23211 23212 23612 23611,20369,2,mat_soil_002,y_min
10436,23212 23213 23613 23612,20370,2,mat_soil_002,y_min
10437,23213 23214 23614 23613,20371,2,mat_soil_002,y_min
10438,23214 23215 23615 23614,20372,2,mat_soil_002,y_min
10439,23215 23216 23616 23615,20373,2,mat_soil_002,y_min
10441,23216 23217 23617 23616,20374,2,mat_soil_002,y_min
10443,23217 23218 23618 23617,20375,2,mat_soil_002,y_min
10444,23218 23219 23619 23618,20376,2,mat_soil_002,y_min
10445,23219 23220 23620 23619,20377,2,mat_soil_002,y_min
10446,23220 23221 23621 23620,20378,2,mat_soil_002,y_min
10447,23221 23222 23622 23621,20379,2,mat_soil_002,y_min
10448,23222 23223 23623 23622,20380,2,mat_soil_002,y_min
10449,23223 23224 23624 23623,20381,2,mat_soil_002,y_min
10450,23224 23225 23625 23624,20382,2,mat_soil_002,y_min
10451,23225 23226 23626 23625,20383,2,mat_soil_002,y_min
10452,23226 23227 23627 23626,20384,2,mat_soil_002,y_min
10453,23227 23228 23628 23627,20385,2,mat_soil_002,y_min
10454,23228 23229 23629 23628,20386,2,mat_soil_002,y_min
10455,23229 23230 23630 23629,20387,2,mat_soil_002,y_min
10456,23230 23231 23631 23630,20388,2,mat_soil_002,y_min
10457,23231 23232 23632 23631,20389,2,mat_soil_002,y_min
10461,23232 23233 23633 23632,20390,3,mat_soil_003,y_min
10463,23233 23234 23634 23633,20391,3,mat_soil_003,y_min
10465,23234 23235 23635 23634,20392,3,mat_soil_003,y_min
10467,23235 23236 23636 23635,20393,3,mat_soil_003,y_min
10469,23236 23237 23637 23636,20394,3,mat_soil_003,y_min
10471,23237 23238 23638 23637,20395,3,mat_soil_003,y_min
10473,23238 23239 23639 23638,20396,3,mat_soil_003,y_min
10474,23239 23279 23679 23639,20396,3,mat_soil_003,x_max
10475,23240 23640 23680 23280,20397,2,mat_soil_002,x_min
10490,23279 23319 23719 23679,20435,3,mat_soil_003,x_max
10491,23280 23680 23720 23320,20436,2,mat_soil_002,x_min
10511,23319 23359 23759 23719,20474,3,mat_soil_003,x_max
10512,23320 23720 23760 23360,20475,2,mat_soil_002,x_min
10525,23359 23399 23799 23759,20513,2,mat_soil_002,x_max
10527,23360 23760 23800 23400,20514,2,mat_soil_002,x_min
10543,23399 23439 23839 23799,20552,2,mat_soil_002,x_max
10545,23400 23800 23840 23440,20553,3,mat_soil_003,x_min
10562,23439 23479 23879 23839,20591,2,mat_soil_002,x_max
10563,23440 23840 23880 23480,20592,3,mat_soil_003,x_min
10577,23479 23519 23919 23879,20630,2,mat_soil_002,x_max
10578,23480 23880 23920 23520,20631,3,mat_soil_003,x_min
10592,23519 23559 23959 23919,20669,2,mat_soil_002,x_max
10593,23560 23960 23961 23561,20670,3,mat_soil_003,y_max
10594,23520 23920 23960 23560,20670,3,mat_soil_003,x_min
10596,23561 23961 23962 23562,20671,3,mat_soil_003,y_max
10598,23562 23962 23963 23563,20672,2,mat_soil_002,y_max
10599,23563 23963 23964 23564,20673,2,mat_soil_002,y_max
10600,23564 23964 23965 23565,20674,2,mat_soil_002,y_max
10601,23565 23965 23966 23566,20675,2,mat_soil_002,y_max
10602,23566 23966 23967 23567,20676,2,mat_soil_002,y_max
10603,23567 23967 23968 23568,20677,2,mat_soil_002,y_max
10604,23568 23968 23969 23569,20678,2,mat_soil_002,y_max
10605,23569 23969 23970 23570,20679,2,mat_soil_002,y_max
10606,23570 23970 23971 23571,20680,2,mat_soil_002,y_max
10607,23571 23971 23972 23572,20681,2,mat_soil_002,y_max
10608,23572 23972 23973 23573,20682,2,mat_soil_002,y_max
10609,23573 23973 23974 23574,20683,2,mat_soil_002,y_max
10610,23574 23974 23975 23575,20684,2,mat_soil_002,y_max
10611,23575 23975 23976 23576,20685,2,mat_soil_002,y_max
10612,23576 23976 23977 23577,20686,2,mat_soil_002,y_max
10613,23577 23977 23978 23578,20687,2,mat_soil_002,y_max
10614,23578 23978 23979 23579,20688,2,mat_soil_002,y_max
10615,23579 23979 23980 23580,20689,2,mat_soil_002,y_max
10616,23580 23980 23981 23581,20690,2,mat_soil_002,y_max
10617,23581 23981 23982 23582,20691,2,mat_soil_002,y_max
10618,23582 23982 23983 23583,20692,2,mat_soil_002,y_max
10619,23583 23983 23984 23584,20693,2,mat_soil_002,y_max
10622,23584 23984 23985 23585,20694,3,mat_soil_003,y_max
10624,23585 23985 23986 23586,20695,3,mat_soil_003,y_max
10626,23586 23986 23987 23587,20696,3,mat_soil_003,y_max
10628,23587 23987 23988 23588,20697,3,mat_soil_003,y_max
10630,23588 23988 23989 23589,20698,3,mat_soil_003,y_max
10631,23589 23989 23990 23590,20699,3,mat_soil_003,y_max
10632,23590 23990 23991 23591,20700,3,mat_soil_003,y_max
10633,23591 23991 23992 23592,20701,3,mat_soil_003,y_max
10635,23592 23992 23993 23593,20702,3,mat_soil_003,y_max
10637,23593 23993 23994 23594,20703,3,mat_soil_003,y_max
10639,23594 23994 23995 23595,20704,3,mat_soil_003,y_max
10641,23595 23995 23996 23596,20705,2,mat_soil_002,y_max
10642,23596 23996 23997 23597,20706,2,mat_soil_002,y_max
10643,23597 23997 23998 23598,20707,2,mat_soil_002,y_max
10644,23598 23998 23999 23599,20708,2,mat_soil_002,y_max
10645,23559 23599 23999 23959,20708,2,mat_soil_002,x_max
10646,23600 23601 24001 24000,20709,2,mat_soil_002,y_min
10647,23600 24000 24040 23640,20709,2,mat_soil_002,x_min
10648,23601 23602 24002 24001,20710,2,mat_soil_002,y_min
10649,23602 23603 24003 24002,20711,2,mat_soil_002,y_min
10650,23603 23604 24004 24003,20712,2,mat_soil_002,y_min
10651,23604 23605 24005 24004,20713,2,mat_soil_002,y_min
10652,23605 23606 24006 24005,20714,2,mat_soil_002,y_min
10653,23606 23607 24007 24006,20715,2,mat_soil_002,y_min
10654,23607 23608 24008 24007,20716,2,mat_soil_002,y_min
10655,23608 23609 24009 24008,20717,2,mat_soil_002,y_min
10656,23609 23610 24010 24009,20718,2,mat_soil_002,y_min
10657,23610 23611 24011 24010,20719,2,mat_soil_002,y_min
10658,23611 23612 24012 24011,20720,2,mat_soil_002,y_min
10659,23612 23613 24013 24012,20721,2,mat_soil_002,y_min
10660,23613 23614 24014 24013,20722,2,mat_soil_002,y_min
10661,23614 23615 24015 24014,20723,2,mat_soil_002,y_min
10662,23615 23616 24016 24015,20724,2,mat_soil_002,y_min
10663,23616 23617 24017 24016,20725,2,mat_soil_002,y_min
10664,23617 23618 24018 24017,20726,2,mat_soil_002,y_min
10665,23618 23619 24019 24018,20727,2,mat_soil_002,y_min
10666,23619 23620 24020 24019,20728,2,mat_soil_002,y_min
10667,23620 23621 24021 24020,20729,2,mat_soil_002,y_min
10668,23621 23622 24022 24021,20730,2,mat_soil_002,y_min
10669,23622 23623 24023 24022,20731,2,mat_soil_002,y_min
10670,23623 23624 24024 24023,20732,2,mat_soil_002,y_min
10671,23624 23625 24025 24024,20733,2,mat_soil_002,y_min
10672,23625 23626 24026 24025,20734,2,mat_soil_002,y_min
10673,23626 23627 24027 24026,20735,2,mat_soil_002,y_min
10674,23627 23628 24028 24027,20736,2,mat_soil_002,y_min
10675,23628 23629 24029 24028,20737,2,mat_soil_002,y_min
10676,23629 23630 24030 24029,20738,2,mat_soil_002,y_min
10677,23630 23631 24031 24030,20739,2,mat_soil_002,y_min
10678,23631 23632 24032 24031,20740,2,mat_soil_002,y_min
10679,23632 23633 24033 24032,20741,2,mat_soil_002,y_min
10680,23633 23634 24034 24033,20742,2,mat_soil_002,y_min
10681,23634 23635 24035 24034,20743,2,mat_soil_002,y_min
10682,23635 23636 24036 24035,20744,2,mat_soil_002,y_min
10683,23636 23637 24037 24036,20745,2,mat_soil_002,y_min
10684,23637 23638 24038 24037,20746,2,mat_soil_002,y_min
10685,23638 23639 24039 24038,20747,2,mat_soil_002,y_min
10686,23639 23679 24079 24039,20747,2,mat_soil_002,x_max
10687,23640 24040 24080 23680,20748,2,mat_soil_002,x_min
10688,23679 23719 24119 24079,20786,2,mat_soil_002,x_max
10689,23680 24080 24120 23720,20787,2,mat_soil_002,x_min
10690,23719 23759 24159 24119,20825,2,mat_soil_002,x_max
10691,23720 24120 24160 23760,20826,2,mat_soil_002,x_min
10692,23759 23799 24199 24159,20864,2,mat_soil_002,x_max
10693,23760 24160 24200 23800,20865,2,mat_soil_002,x_min
10694,23799 23839 24239 24199,20903,2,mat_soil_002,x_max
10696,23800 24200 24240 23840,20904,2,mat_soil_002,x_min
10700,23839 23879 24279 24239,20942,2,mat_soil_002,x_max
10702,23840 24240 24280 23880,20943,3,mat_soil_003,x_min
10710,23879 23919 24319 24279,20981,2,mat_soil_002,x_max
10712,23880 24280 24320 23920,20982,3,mat_soil_003,x_min
10721,23919 23959 24359 24319,21020,2,mat_soil_002,x_max
10723,23960 24360 24361 23961,21021,3,mat_soil_003,y_max
10724,23920 24320 24360 23960,21021,3,mat_soil_003,x_min
10726,23961 24361 24362 23962,21022,2,mat_soil_002,y_max
10727,23962 24362 24363 23963,21023,2,mat_soil_002,y_max
10728,23963 24363 24364 23964,21024,2,mat_soil_002,y_max
10729,23964 24364 24365 23965,21025,2,mat_soil_002,y_max
10730,23965 24365 24366 23966,21026,2,mat_soil_002,y_max
10731,23966 24366 24367 23967,21027,2,mat_soil_002,y_max
10732,23967 24367 24368 23968,21028,2,mat_soil_002,y_max
10733,23968 24368 24369 23969,21029,2,mat_soil_002,y_max
10734,23969 24369 24370 23970,21030,2,mat_soil_002,y_max
10735,23970 24370 24371 23971,21031,2,mat_soil_002,y_max
10736,23971 24371 24372 23972,21032,2,mat_soil_002,y_max
10737,23972 24372 24373 23973,21033,2,mat_soil_002,y_max
10738,23973 24373 24374 23974,21034,2,mat_soil_002,y_max
10739,23974 24374 24375 23975,21035,2,mat_soil_002,y_max
10740,23975 24375 24376 23976,21036,2,mat_soil_002,y_max
10741,23976 24376 24377 23977,21037,2,mat_soil_002,y_max
10742,23977 24377 24378 23978,21038,2,mat_soil_002,y_max
10743,23978 24378 24379 23979,21039,2,mat_soil_002,y_max
10744,23979 24379 24380 23980,21040,2,mat_soil_002,y_max
10745,23980 24380 24381 23981,21041,2,mat_soil_002,y_max
10746,23981 24381 24382 23982,21042,2,mat_soil_002,y_max
10747,23982 24382 24383 23983,21043,2,mat_soil_002,y_max
10748,23983 24383 24384 23984,21044,2,mat_soil_002,y_max
10749,23984 24384 24385 23985,21045,2,mat_soil_002,y_max
10750,23985 24385 24386 23986,21046,2,mat_soil_002,y_max
10751,23986 24386 24387 23987,21047,2,mat_soil_002,y_max
10752,23987 24387 24388 23988,21048,2,mat_soil_002,y_max
10753,23988 24388 24389 23989,21049,2,mat_soil_002,y_max
10756,23989 24389 24390 23990,21050,3,mat_soil_003,y_max
10758,23990 24390 24391 23991,21051,3,mat_soil_003,y_max
10760,23991 24391 24392 23992,21052,3,mat_soil_003,y_max
10762,23992 24392 24393 23993,21053,2,mat_soil_002,y_max
10763,23993 24393 24394 23994,21054,2,mat_soil_002,y_max
10764,23994 24394 24395 23995,21055,2,mat_soil_002,y_max
10765,23995 24395 24396 23996,21056,2,mat_soil_002,y_max
10766,23996 24396 24397 23997,21057,2,mat_soil_002,y_max
10767,23997 24397 24398 23998,21058,2,mat_soil_002,y_max
10768,23998 24398 24399 23999,21059,2,mat_soil_002,y_max
10769,23959 23999 24399 24359,21059,2,mat_soil_002,x_max
10770,24000 24001 24401 24400,21060,2,mat_soil_002,y_min
10771,24000 24400 24440 24040,21060,2,mat_soil_002,x_min
10772,24001 24002 24402 24401,21061,2,mat_soil_002,y_min
10773,24002 24003 24403 24402,21062,2,mat_soil_002,y_min
10774,24003 24004 24404 24403,21063,2,mat_soil_002,y_min
10775,24004 24005 24405 24404,21064,2,mat_soil_002,y_min
10776,24005 24006 24406 24405,21065,2,mat_soil_002,y_min
10777,24006 24007 24407 24406,21066,2,mat_soil_002,y_min
10778,24007 24008 24408 24407,21067,2,mat_soil_002,y_min
10779,24008 24009 24409 24408,21068,2,mat_soil_002,y_min
10780,24009 24010 24410 24409,21069,2,mat_soil_002,y_min
10781,24010 24011 24411 24410,21070,2,mat_soil_002,y_min
10782,24011 24012 24412 24411,21071,2,mat_soil_002,y_min
10783,24012 24013 24413 24412,21072,2,mat_soil_002,y_min
10784,24013 24014 24414 24413,21073,2,mat_soil_002,y_min
10785,24014 24015 24415 24414,21074,2,mat_soil_002,y_min
10786,24015 24016 24416 24415,21075,2,mat_soil_002,y_min
10787,24016 24017 24417 24416,21076,2,mat_soil_002,y_min
10788,24017 24018 24418 24417,21077,2,mat_soil_002,y_min
10789,24018 24019 24419 24418,21078,2,mat_soil_002,y_min
10790,24019 24020 24420 24419,21079,2,mat_soil_002,y_min
10791,24020 24021 24421 24420,21080,2,mat_soil_002,y_min
10792,24021 24022 24422 24421,21081,2,mat_soil_002,y_min
10793,24022 24023 24423 24422,21082,2,mat_soil_002,y_min
10794,24023 24024 24424 24423,21083,2,mat_soil_002,y_min
10795,24024 24025 24425 24424,21084,2,mat_soil_002,y_min
10796,24025 24026 24426 24425,21085,2,mat_soil_002,y_min
10797,24026 24027 24427 24426,21086,2,mat_soil_002,y_min
10798,24027 24028 24428 24427,21087,2,mat_soil_002,y_min
10799,24028 24029 24429 24428,21088,2,mat_soil_002,y_min
10800,24029 24030 24430 24429,21089,2,mat_soil_002,y_min
10801,24030 24031 24431 24430,21090,2,mat_soil_002,y_min
10802,24031 24032 24432 24431,21091,2,mat_soil_002,y_min
10803,24032 24033 24433 24432,21092,2,mat_soil_002,y_min
10804,24033 24034 24434 24433,21093,2,mat_soil_002,y_min
10805,24034 24035 24435 24434,21094,2,mat_soil_002,y_min
10806,24035 24036 24436 24435,21095,2,mat_soil_002,y_min
10807,24036 24037 24437 24436,21096,2,mat_soil_002,y_min
10808,24037 24038 24438 24437,21097,2,mat_soil_002,y_min
10809,24038 24039 24439 24438,21098,2,mat_soil_002,y_min
10810,24039 24079 24479 24439,21098,2,mat_soil_002,x_max
10811,24040 24440 24480 24080,21099,2,mat_soil_002,x_min
10812,24079 24119 24519 24479,21137,2,mat_soil_002,x_max
10813,24080 24480 24520 24120,21138,2,mat_soil_002,x_min
10814,24119 24159 24559 24519,21176,2,mat_soil_002,x_max
10815,24120 24520 24560 24160,21177,2,mat_soil_002,x_min
10816,24159 24199 24599 24559,21215,2,mat_soil_002,x_max
10817,24160 24560 24600 24200,21216,2,mat_soil_002,x_min
10818,24199 24239 24639 24599,21254,2,mat_soil_002,x_max
10819,24200 24600 24640 24240,21255,2,mat_soil_002,x_min
10820,24239 24279 24679 24639,21293,2,mat_soil_002,x_max
10821,24240 24640 24680 24280,21294,2,mat_soil_002,x_min
10822,24279 24319 24719 24679,21332,2,mat_soil_002,x_max
10823,24280 24680 24720 24320,21333,2,mat_soil_002,x_min
10824,24319 24359 24759 24719,21371,2,mat_soil_002,x_max
10825,24360 24760 24761 24361,21372,2,mat_soil_002,y_max
10826,24320 24720 24760 24360,21372,2,mat_soil_002,x_min
10827,24361 24761 24762 24362,21373,2,mat_soil_002,y_max
10828,24362 24762 24763 24363,21374,2,mat_soil_002,y_max
10829,24363 24763 24764 24364,21375,2,mat_soil_002,y_max
10830,24364 24764 24765 24365,21376,2,mat_soil_002,y_max
10831,24365 24765 24766 24366,21377,2,mat_soil_002,y_max
10832,24366 24766 24767 24367,21378,2,mat_soil_002,y_max
10833,24367 24767 24768 24368,21379,2,mat_soil_002,y_max
10834,24368 24768 24769 24369,21380,2,mat_soil_002,y_max
10835,24369 24769 24770 24370,21381,2,mat_soil_002,y_max
10836,24370 24770 24771 24371,21382,2,mat_soil_002,y_max
10837,24371 24771 24772 24372,21383,2,mat_soil_002,y_max
10838,24372 24772 24773 24373,21384,2,mat_soil_002,y_max
10839,24373 24773 24774 24374,21385,2,mat_soil_002,y_max
10840,24374 24774 24775 24375,21386,2,mat_soil_002,y_max
10841,24375 24775 24776 24376,21387,2,mat_soil_002,y_max
10842,24376 24776 24777 24377,21388,2,mat_soil_002,y_max
10843,24377 24777 24778 24378,21389,2,mat_soil_002,y_max
10844,24378 24778 24779 24379,21390,2,mat_soil_002,y_max
10845,24379 24779 24780 24380,21391,2,mat_soil_002,y_max
10846,24380 24780 24781 24381,21392,2,mat_soil_002,y_max
10847,24381 24781 24782 24382,21393,2,mat_soil_002,y_max
10848,24382 24782 24783 24383,21394,2,mat_soil_002,y_max
10849,24383 24783 24784 24384,21395,2,mat_soil_002,y_max
10850,24384 24784 24785 24385,21396,2,mat_soil_002,y_max
10851,24385 24785 24786 24386,21397,2,mat_soil_002,y_max
10852,24386 24786 24787 24387,21398,2,mat_soil_002,y_max
10853,24387 24787 24788 24388,21399,2,mat_soil_002,y_max
10854,24388 24788 24789 24389,21400,2,mat_soil_002,y_max
10855,24389 24789 24790 24390,21401,2,mat_soil_002,y_max
10856,24390 24790 24791 24391,21402,2,mat_soil_002,y_max
10857,24391 24791 24792 24392,21403,2,mat_soil_002,y_max
10858,24392 24792 24793 24393,21404,2,mat_soil_002,y_max
10859,24393 24793 24794 24394,21405,2,mat_soil_002,y_max
10860,24394 24794 24795 24395,21406,2,mat_soil_002,y_max
10861,24395 24795 24796 24396,21407,2,mat_soil_002,y_max
10862,24396 24796 24797 24397,21408,2,mat_soil_002,y_max
10863,24397 24797 24798 24398,21409,2,mat_soil_002,y_max
10864,24398 24798 24799 24399,21410,2,mat_soil_002,y_max
10865,24359 24399 24799 24759,21410,2,mat_soil_002,x_max
10866,24400 24401 24801 24800,21411,2,mat_soil_002,y_min
10867,24400 24800 24840 24440,21411,2,mat_soil_002,x_min
10868,24401 24402 24802 24801,21412,2,mat_soil_002,y_min
10869,24402 24403 24803 24802,21413,2,mat_soil_002,y_min
10870,24403 24404 24804 24803,21414,2,mat_soil_002,y_min
10871,24404 24405 24805 24804,21415,2,mat_soil_002,y_min
10872,24405 24406 24806 24805,21416,2,mat_soil_002,y_min
10873,24406 24407 24807 24806,21417,2,mat_soil_002,y_min
10874,24407 24408 24808 24807,21418,2,mat_soil_002,y_min
10875,24408 24409 24809 24808,21419,2,mat_soil_002,y_min
10876,24409 24410 24810 24809,21420,2,mat_soil_002,y_min
10877,24410 24411 24811 24810,21421,2,mat_soil_002,y_min
10878,24411 24412 24812 24811,21422,2,mat_soil_002,y_min
10879,24412 24413 24813 24812,21423,2,mat_soil_002,y_min
10880,24413 24414 24814 24813,21424,2,mat_soil_002,y_min
10881,24414 24415 24815 24814,21425,2,mat_soil_002,y_min
10882,24415 24416 24816 24815,21426,2,mat_soil_002,y_min
10883,24416 24417 24817 24816,21427,2,mat_soil_002,y_min
10884,24417 24418 24818 24817,21428,2,mat_soil_002,y_min
10885,24418 24419 24819 24818,21429,2,mat_soil_002,y_min
10886,24419 24420 24820 24819,21430,2,mat_soil_002,y_min
10887,24420 24421 24821 24820,21431,2,mat_soil_002,y_min
10888,24421 24422 24822 24821,21432,2,mat_soil_002,y_min
10889,24422 24423 24823 24822,21433,2,mat_soil_002,y_min
10890,24423 24424 24824 24823,21434,2,mat_soil_002,y_min
10891,24424 24425 24825 24824,21435,2,mat_soil_002,y_min
10892,24425 24426 24826 24825,21436,2,mat_soil_002,y_min
10893,24426 24427 24827 24826,21437,2,mat_soil_002,y_min
10894,24427 24428 24828 24827,21438,2,mat_soil_002,y_min
10895,24428 24429 24829 24828,21439,2,mat_soil_002,y_min
10896,24429 24430 24830 24829,21440,2,mat_soil_002,y_min
10897,24430 24431 24831 24830,21441,2,mat_soil_002,y_min
10898,24431 24432 24832 24831,21442,2,mat_soil_002,y_min
10899,24432 24433 24833 24832,21443,2,mat_soil_002,y_min
10900,24433 24434 24834 24833,21444,2,mat_soil_002,y_min
10901,24434 24435 24835 24834,21445,2,mat_soil_002,y_min
10902,24435 24436 24836 24835,21446,2,mat_soil_002,y_min
10903,24436 24437 24837 24836,21447,2,mat_soil_002,y_min
10904,24437 24438 24838 24837,21448,2,mat_soil_002,y_min
10905,24438 24439 24839 24838,21449,2,mat_soil_002,y_min
10906,24439 24479 24879 24839,21449,2,mat_soil_002,x_max
10907,24440 24840 24880 24480,21450,2,mat_soil_002,x_min
10908,24479 24519 24919 24879,21488,2,mat_soil_002,x_max
10909,24480 24880 24920 24520,21489,2,mat_soil_002,x_min
10910,24519 24559 24959 24919,21527,2,mat_soil_002,x_max
10911,24520 24920 24960 24560,21528,2,mat_soil_002,x_min
10912,24559 24599 24999 24959,21566,2,mat_soil_002,x_max
10913,24560 24960 25000 24600,21567,2,mat_soil_002,x_min
10914,24599 24639 25039 24999,21605,2,mat_soil_002,x_max
10915,24600 25000 25040 24640,21606,2,mat_soil_002,x_min
10916,24639 24679 25079 25039,21644,2,mat_soil_002,x_max
10917,24640 25040 25080 24680,21645,2,mat_soil_002,x_min
10918,24679 24719 25119 25079,21683,2,mat_soil_002,x_max
10919,24680 25080 25120 24720,21684,2,mat_soil_002,x_min
10920,24719 24759 25159 25119,21722,2,mat_soil_002,x_max
10921,24760 25160 25161 24761,21723,2,mat_soil_002,y_max
10922,24720 25120 25160 24760,21723,2,mat_soil_002,x_min
10923,24761 25161 25162 24762,21724,2,mat_soil_002,y_max
10924,24762 25162 25163 24763,21725,2,mat_soil_002,y_max
10925,24763 25163 25164 24764,21726,2,mat_soil_002,y_max
10926,24764 25164 25165 24765,21727,2,mat_soil_002,y_max
10927,24765 25165 25166 24766,21728,2,mat_soil_002,y_max
10928,24766 25166 25167 24767,21729,2,mat_soil_002,y_max
10929,24767 25167 25168 24768,21730,2,mat_soil_002,y_max
10930,24768 25168 25169 24769,21731,2,mat_soil_002,y_max
10931,24769 25169 25170 24770,21732,2,mat_soil_002,y_max
10932,24770 25170 25171 24771,21733,2,mat_soil_002,y_max
10933,24771 25171 25172 24772,21734,2,mat_soil_002,y_max
10934,24772 25172 25173 24773,21735,2,mat_soil_002,y_max
10935,24773 25173 25174 24774,21736,2,mat_soil_002,y_max
10936,24774 25174 25175 24775,21737,2,mat_soil_002,y_max
10937,24775 25175 25176 24776,21738,2,mat_soil_002,y_max
10938,24776 25176 25177 24777,21739,2,mat_soil_002,y_max
10939,24777 25177 25178 24778,21740,2,mat_soil_002,y_max
10940,24778 25178 25179 24779,21741,2,mat_soil_002,y_max
10941,24779 25179 25180 24780,21742,2,mat_soil_002,y_max
10942,24780 25180 25181 24781,21743,2,mat_soil_002,y_max
10943,24781 25181 25182 24782,21744,2,mat_soil_002,y_max
10944,24782 25182 25183 24783,21745,2,mat_soil_002,y_max
10945,24783 25183 25184 24784,21746,2,mat_soil_002,y_max
10946,24784 25184 25185 24785,21747,2,mat_soil_002,y_max
10947,24785 25185 25186 24786,21748,2,mat_soil_002,y_max
10948,24786 25186 25187 24787,21749,2,mat_soil_002,y_max
10949,24787 25187 25188 24788,21750,2,mat_soil_002,y_max
10950,24788 25188 25189 24789,21751,2,mat_soil_002,y_max
10951,24789 25189 25190 24790,21752,2,mat_soil_002,y_max
10952,24790 25190 25191 24791,21753,2,mat_soil_002,y_max
10953,24791 25191 25192 24792,21754,2,mat_soil_002,y_max
10954,24792 25192 25193 24793,21755,2,mat_soil_002,y_max
10955,24793 25193 25194 24794,21756,2,mat_soil_002,y_max
10956,24794 25194 25195 24795,21757,2,mat_soil_002,y_max
10957,24795 25195 25196 24796,21758,2,mat_soil_002,y_max
10958,24796 25196 25197 24797,21759,2,mat_soil_002,y_max
10959,24797 25197 25198 24798,21760,2,mat_soil_002,y_max
10960,24798 25198 25199 24799,21761,2,mat_soil_002,y_max
10961,24759 24799 25199 25159,21761,2,mat_soil_002,x_max
10962,24800 24801 25201 25200,21762,2,mat_soil_002,y_min
10963,24800 25200 25240 24840,21762,2,mat_soil_002,x_min
10964,24801 24802 25202 25201,21763,2,mat_soil_002,y_min
10965,24802 24803 25203 25202,21764,2,mat_soil_002,y_min
10966,24803 24804 25204 25203,21765,2,mat_soil_002,y_min
10967,24804 24805 25205 25204,21766,2,mat_soil_002,y_min
10968,24805 24806 25206 25205,21767,2,mat_soil_002,y_min
10969,24806 24807 25207 25206,21768,2,mat_soil_002,y_min
10970,24807 24808 25208 25207,21769,2,mat_soil_002,y_min
10971,24808 24809 25209 25208,21770,2,mat_soil_002,y_min
10972,24809 24810 25210 25209,21771,2,mat_soil_002,y_min
10973,24810 24811 25211 25210,21772,2,mat_soil_002,y_min
10974,24811 24812 25212 25211,21773,2,mat_soil_002,y_min
10975,24812 24813 25213 25212,21774,2,mat_soil_002,y_min
10976,24813 24814 25214 25213,21775,2,mat_soil_002,y_min
10977,24814 24815 25215 25214,21776,2,mat_soil_002,y_min
10978,24815 24816 25216 25215,21777,2,mat_soil_002,y_min
10979,24816 24817 25217 25216,21778,2,mat_soil_002,y_min
10980,24817 24818 25218 25217,21779,2,mat_soil_002,y_min
10981,24818 24819 25219 25218,21780,2,mat_soil_002,y_min
10982,24819 24820 25220 25219,21781,2,mat_soil_002,y_min
10983,24820 24821 25221 25220,21782,2,mat_soil_002,y_min
10984,24821 24822 25222 25221,21783,2,mat_soil_002,y_min
10985,24822 24823 25223 25222,21784,2,mat_soil_002,y_min
10986,24823 24824 25224 25223,21785,2,mat_soil_002,y_min
10987,24824 24825 25225 25224,21786,2,mat_soil_002,y_min
10988,24825 24826 25226 25225,21787,2,mat_soil_002,y_min
10989,24826 24827 25227 25226,21788,2,mat_soil_002,y_min
10990,24827 24828 25228 25227,21789,2,mat_soil_002,y_min
10991,24828 24829 25229 25228,21790,2,mat_soil_002,y_min
10992,24829 24830 25230 25229,21791,2,mat_soil_002,y_min
10993,24830 24831 25231 25230,21792,2,mat_soil_002,y_min
10994,24831 24832 25232 25231,21793,2,mat_soil_002,y_min
10995,24832 24833 25233 25232,21794,2,mat_soil_002,y_min
10996,24833 24834 25234 25233,21795,2,mat_soil_002,y_min
10997,24834 24835 25235 25234,21796,2,mat_soil_002,y_min
10998,24835 24836 25236 25235,21797,2,mat_soil_002,y_min
10999,24836 24837 25237 25236,21798,2,mat_soil_002,y_min
11000,24837 24838 25238 25237,21799,2,mat_soil_002,y_min
11001,24838 24839 25239 25238,21800,2,mat_soil_002,y_min
11002,24839 24879 25279 25239,21800,2,mat_soil_002,x_max
11003,24840 25240 25280 24880,21801,2,mat_soil_002,x_min
11004,24879 24919 25319 25279,21839,2,mat_soil_002,x_max
11005,24880 25280 25320 24920,21840,2,mat_soil_002,x_min
11006,24919 24959 25359 25319,21878,2,mat_soil_002,x_max
11007,24920 25320 25360 24960,21879,2,mat_soil_002,x_min
11008,24959 24999 25399 25359,21917,2,mat_soil_002,x_max
11009,24960 25360 25400 25000,21918,2,mat_soil_002,x_min
11010,24999 25039 25439 25399,21956,2,mat_soil_002,x_max
11011,25000 25400 25440 25040,21957,2,mat_soil_002,x_min
11012,25039 25079 25479 25439,21995,2,mat_soil_002,x_max
11013,25040 25440 25480 25080,21996,2,mat_soil_002,x_min
11014,25079 25119 25519 25479,22034,2,mat_soil_002,x_max
11015,25080 25480 25520 25120,22035,2,mat_soil_002,x_min
11016,25119 25159 25559 25519,22073,2,mat_soil_002,x_max
11017,25160 25560 25561 25161,22074,2,mat_soil_002,y_max
11018,25120 25520 25560 25160,22074,2,mat_soil_002,x_min
11019,25161 25561 25562 25162,22075,2,mat_soil_002,y_max
11020,25162 25562 25563 25163,22076,2,mat_soil_002,y_max
