node_id,x,y,z
234,135.07105263157894,18.51606584375,-69.54013157894738
235,139.07315789473682,18.51606584375,-69.54013157894738
236,143.07526315789474,18.51606584375,-69.54013157894738
237,147.07736842105265,18.51606584375,-69.54013157894738
238,150.57921052631582,18.51606584375,-69.54013157894738
239,153.5807894736842,18.51606584375,-69.54013157894738
240,-1.000526315789474,22.41418496875,-69.54013157894738
241,3.0015789473684213,22.41418496875,-69.54013157894738
242,7.003684210526316,22.41418496875,-69.54013157894738
243,11.00578947368421,22.41418496875,-69.54013157894738
244,15.007894736842104,22.41418496875,-69.54013157894738
245,19.009999999999998,22.41418496875,-69.54013157894738
246,23.012105263157896,22.41418496875,-69.54013157894738
247,27.014210526315793,22.41418496875,-69.54013157894738
248,31.016315789473687,22.41418496875,-69.54013157894738
249,35.01842105263158,22.41418496875,-69.54013157894738
250,39.020526315789475,22.41418496875,-69.54013157894738
251,43.02263157894737,22.41418496875,-69.54013157894738
252,47.02473684210527,22.41418496875,-69.54013157894738
253,51.02684210526316,22.41418496875,-69.54013157894738
254,55.02894736842106,22.41418496875,-69.54013157894738
255,59.031052631578945,22.41418496875,-69.54013157894738
256,63.033157894736846,22.41418496875,-69.54013157894738
257,67.03526315789475,22.41418496875,-69.54013157894738
258,71.03736842105263,22.41418496875,-69.54013157894738
259,75.03947368421052,22.41418496875,-69.54013157894738
260,79.04157894736842,22.41418496875,-69.54013157894738
261,83.04368421052632,22.41418496875,-69.54013157894738
262,87.04578947368421,22.41418496875,-69.54013157894738
263,91.04789473684211,22.41418496875,-69.54013157894738
264,95.05000000000001,22.41418496875,-69.54013157894738
265,99.0521052631579,22.41418496875,-69.54013157894738
266,103.05421052631579,22.41418496875,-69.54013157894738
267,107.05631578947369,22.41418496875,-69.54013157894738
268,111.05842105263159,22.41418496875,-69.54013157894738
269,115.06052631578947,22.41418496875,-69.54013157894738
270,119.06263157894736,22.41418496875,-69.54013157894738
271,123.06473684210528,22.41418496875,-69.54013157894738
272,127.06684210526316,22.41418496875,-69.54013157894738
273,131.06894736842105,22.41418496875,-69.54013157894738
274,135.07105263157894,22.41418496875,-69.54013157894738
275,139.07315789473682,22.41418496875,-69.54013157894738
276,143.07526315789474,22.41418496875,-69.54013157894738
277,147.07736842105265,22.41418496875,-69.54013157894738
278,150.57921052631582,22.41418496875,-69.54013157894738
279,153.5807894736842,22.41418496875,-69.54013157894738
280,-1.000526315789474,26.31230409375,-69.54013157894738
281,3.0015789473684213,26.31230409375,-69.54013157894738
282,7.003684210526316,26.31230409375,-69.54013157894738
283,11.00578947368421,26.31230409375,-69.54013157894738
284,15.007894736842104,26.31230409375,-69.54013157894738
285,19.009999999999998,26.31230409375,-69.54013157894738
286,23.012105263157896,26.31230409375,-69.54013157894738
287,27.014210526315793,26.31230409375,-69.54013157894738
288,31.016315789473687,26.31230409375,-69.54013157894738
289,35.01842105263158,26.31230409375,-69.54013157894738
290,39.020526315789475,26.31230409375,-69.54013157894738
291,43.02263157894737,26.31230409375,-69.54013157894738
292,47.02473684210527,26.31230409375,-69.54013157894738
293,51.02684210526316,26.31230409375,-69.54013157894738
294,55.02894736842106,26.31230409375,-69.54013157894738
295,59.031052631578945,26.31230409375,-69.54013157894738
296,63.033157894736846,26.31230409375,-69.54013157894738
297,67.03526315789475,26.31230409375,-69.54013157894738
298,71.03736842105263,26.31230409375,-69.54013157894738
299,75.03947368421052,26.31230409375,-69.54013157894738
300,79.04157894736842,26.31230409375,-69.54013157894738
301,83.04368421052632,26.31230409375,-69.54013157894738
302,87.04578947368421,26.31230409375,-69.54013157894738
303,91.04789473684211,26.31230409375,-69.54013157894738
304,95.05000000000001,26.31230409375,-69.54013157894738
305,99.0521052631579,26.31230409375,-69.54013157894738
306,103.05421052631579,26.31230409375,-69.54013157894738
307,107.05631578947369,26.31230409375,-69.54013157894738
308,111.05842105263159,26.31230409375,-69.54013157894738
309,115.06052631578947,26.31230409375,-69.54013157894738
310,119.06263157894736,26.31230409375,-69.54013157894738
311,123.06473684210528,26.31230409375,-69.54013157894738
312,127.06684210526316,26.31230409375,-69.54013157894738
313,131.06894736842105,26.31230409375,-69.54013157894738
314,135.07105263157894,26.31230409375,-69.54013157894738
315,139.07315789473682,26.31230409375,-69.54013157894738
316,143.07526315789474,26.31230409375,-69.54013157894738
317,147.07736842105265,26.31230409375,-69.54013157894738
318,150.57921052631582,26.31230409375,-69.54013157894738
319,153.5807894736842,26.31230409375,-69.54013157894738
320,-1.000526315789474,29.723158328125002,-69.54013157894738
321,3.0015789473684213,29.723158328125002,-69.54013157894738
322,7.003684210526316,29.723158328125002,-69.54013157894738
323,11.00578947368421,29.723158328125002,-69.54013157894738
324,15.007894736842104,29.723158328125002,-69.54013157894738
325,19.009999999999998,29.723158328125002,-69.54013157894738
326,23.012105263157896,29.723158328125002,-69.54013157894738
327,27.014210526315793,29.723158328125002,-69.54013157894738
