face_id,node_ids,left_element_id,right_element_id,left_soil_id,right_soil_id,left_material_id,right_material_id
7662,17515 17555 17955 17915,15400,15401,12,5,mat_soil_012,mat_soil_005
7663,17915 17916 17956 17955,15401,15752,5,12,mat_soil_005,mat_soil_012
7664,17916 17917 17957 17956,15402,15753,5,4,mat_soil_005,mat_soil_004
7665,17517 17557 17957 17917,15402,15403,5,4,mat_soil_005,mat_soil_004
7670,17522 17562 17962 17922,15406,15407,4,5,mat_soil_004,mat_soil_005
7671,17922 17923 17963 17962,15407,15758,5,4,mat_soil_005,mat_soil_004
7674,17524 17564 17964 17924,15408,15409,5,12,mat_soil_005,mat_soil_012
7706,17555 17595 17995 17955,15439,15440,12,5,mat_soil_012,mat_soil_005
7707,17955 17956 17996 17995,15440,15791,5,12,mat_soil_005,mat_soil_012
7709,17956 17957 17997 17996,15441,15792,5,4,mat_soil_005,mat_soil_004
7711,17557 17597 17997 17957,15441,15442,5,4,mat_soil_005,mat_soil_004
7722,17606 17646 18046 18006,15449,15450,4,5,mat_soil_004,mat_soil_005
7723,18006 18007 18047 18046,15450,15801,5,4,mat_soil_005,mat_soil_004
7725,18007 18008 18048 18047,15451,15802,5,12,mat_soil_005,mat_soil_012
7727,17647 18047 18048 17648,15451,15490,5,12,mat_soil_005,mat_soil_012
7728,17608 17648 18048 18008,15451,15452,5,12,mat_soil_005,mat_soil_012
7744,17623 17663 18063 18023,15466,15467,12,5,mat_soil_012,mat_soil_005
7745,18023 18024 18064 18063,15467,15818,5,12,mat_soil_005,mat_soil_012
7747,17663 18063 18064 17664,15467,15506,5,12,mat_soil_005,mat_soil_012
7748,18024 18025 18065 18064,15468,15819,5,4,mat_soil_005,mat_soil_004
7750,17625 17665 18065 18025,15468,15469,5,4,mat_soil_005,mat_soil_004
7752,17665 18065 18066 17666,15469,15508,4,5,mat_soil_004,mat_soil_005
7754,17666 18066 18067 17667,15470,15509,4,5,mat_soil_004,mat_soil_005
7756,17667 18067 18068 17668,15471,15510,4,5,mat_soil_004,mat_soil_005
7757,17628 17668 18068 18028,15471,15472,4,5,mat_soil_004,mat_soil_005
7758,18028 18029 18069 18068,15472,15823,5,12,mat_soil_005,mat_soil_012
7760,17668 18068 18069 17669,15472,15511,5,12,mat_soil_005,mat_soil_012
7761,17629 17669 18069 18029,15472,15473,5,12,mat_soil_005,mat_soil_012
7764,17631 17671 18071 18031,15474,15475,12,2,mat_soil_012,mat_soil_002
7766,17632 17672 18072 18032,15475,15476,2,4,mat_soil_002,mat_soil_004
7770,17635 17675 18075 18035,15478,15479,4,2,mat_soil_004,mat_soil_002
7771,18035 18036 18076 18075,15479,15830,2,4,mat_soil_002,mat_soil_004
7773,17675 18075 18076 17676,15479,15518,2,4,mat_soil_002,mat_soil_004
7774,18036 18037 18077 18076,15480,15831,2,12,mat_soil_002,mat_soil_012
7776,17676 18076 18077 17677,15480,15519,2,5,mat_soil_002,mat_soil_005
7777,17637 17677 18077 18037,15480,15481,2,12,mat_soil_002,mat_soil_012
7782,17646 17686 18086 18046,15488,15489,4,5,mat_soil_004,mat_soil_005
7783,18046 18047 18087 18086,15489,15840,5,4,mat_soil_005,mat_soil_004
7784,17647 17687 18087 18047,15489,15490,5,12,mat_soil_005,mat_soil_012
7785,17664 17704 18104 18064,15506,15507,12,5,mat_soil_012,mat_soil_005
7786,18064 18065 18105 18104,15507,15858,5,12,mat_soil_005,mat_soil_012
7787,17704 18104 18105 17705,15507,15546,5,12,mat_soil_005,mat_soil_012
7788,18065 18066 18106 18105,15508,15859,5,4,mat_soil_005,mat_soil_004
7789,18066 18067 18107 18106,15509,15860,5,4,mat_soil_005,mat_soil_004
7790,17706 18106 18107 17707,15509,15548,5,12,mat_soil_005,mat_soil_012
7791,18067 18068 18108 18107,15510,15861,5,12,mat_soil_005,mat_soil_012
7792,17707 18107 18108 17708,15510,15549,5,12,mat_soil_005,mat_soil_012
7793,17668 17708 18108 18068,15510,15511,5,12,mat_soil_005,mat_soil_012
7794,17671 17711 18111 18071,15513,15514,12,2,mat_soil_012,mat_soil_002
7795,17711 18111 18112 17712,15514,15553,2,12,mat_soil_002,mat_soil_012
7796,17672 17712 18112 18072,15514,15515,2,4,mat_soil_002,mat_soil_004
7797,17712 18112 18113 17713,15515,15554,4,5,mat_soil_004,mat_soil_005
7798,17715 18115 18116 17716,15518,15557,4,5,mat_soil_004,mat_soil_005
7799,17676 17716 18116 18076,15518,15519,4,5,mat_soil_004,mat_soil_005
7800,18076 18077 18117 18116,15519,15870,5,12,mat_soil_005,mat_soil_012
7801,17677 17717 18117 18077,15519,15520,5,12,mat_soil_005,mat_soil_012
7804,17686 17726 18126 18086,15527,15528,4,5,mat_soil_004,mat_soil_005
7805,18086 18087 18127 18126,15528,15879,5,4,mat_soil_005,mat_soil_004
7806,17726 18126 18127 17727,15528,15567,5,12,mat_soil_005,mat_soil_012
7807,17687 17727 18127 18087,15528,15529,5,12,mat_soil_005,mat_soil_012
7808,17705 17745 18145 18105,15546,15547,12,5,mat_soil_012,mat_soil_005
7809,18105 18106 18146 18145,15547,15898,5,12,mat_soil_005,mat_soil_012
7810,17745 18145 18146 17746,15547,15586,5,12,mat_soil_005,mat_soil_012
7811,17706 17746 18146 18106,15547,15548,5,12,mat_soil_005,mat_soil_012
7812,17712 17752 18152 18112,15553,15554,12,5,mat_soil_012,mat_soil_005
7813,18112 18113 18153 18152,15554,15905,5,4,mat_soil_005,mat_soil_004
7814,17713 17753 18153 18113,15554,15555,5,4,mat_soil_005,mat_soil_004
7815,17753 18153 18154 17754,15555,15594,4,5,mat_soil_004,mat_soil_005
7816,17754 18154 18155 17755,15556,15595,4,5,mat_soil_004,mat_soil_005
7817,17715 17755 18155 18115,15556,15557,4,5,mat_soil_004,mat_soil_005
7818,18115 18116 18156 18155,15557,15908,5,4,mat_soil_005,mat_soil_004
7819,18116 18117 18157 18156,15558,15909,5,12,mat_soil_005,mat_soil_012
7820,17717 17757 18157 18117,15558,15559,5,12,mat_soil_005,mat_soil_012
7821,17757 18157 18158 17758,15559,15598,12,5,mat_soil_012,mat_soil_005
7822,17758 18158 18159 17759,15560,15599,12,5,mat_soil_012,mat_soil_005
7825,17764 18164 18165 17765,15565,15604,4,5,mat_soil_004,mat_soil_005
7826,17765 18165 18166 17766,15566,15605,4,5,mat_soil_004,mat_soil_005
7827,17726 17766 18166 18126,15566,15567,4,12,mat_soil_004,mat_soil_012
7828,17752 17792 18192 18152,15592,15593,12,5,mat_soil_012,mat_soil_005
7829,18152 18153 18193 18192,15593,15944,5,12,mat_soil_005,mat_soil_012
7830,17792 18192 18193 17793,15593,15632,5,12,mat_soil_005,mat_soil_012
7831,18153 18154 18194 18193,15594,15945,5,4,mat_soil_005,mat_soil_004
7832,17793 18193 18194 17794,15594,15633,5,12,mat_soil_005,mat_soil_012
7833,18154 18155 18195 18194,15595,15946,5,4,mat_soil_005,mat_soil_004
7834,18155 18156 18196 18195,15596,15947,5,4,mat_soil_005,mat_soil_004
7835,18157 18158 18198 18197,15598,15949,5,12,mat_soil_005,mat_soil_012
7836,18158 18159 18199 18198,15599,15950,5,12,mat_soil_005,mat_soil_012
7839,17803 18203 18204 17804,15603,15642,4,5,mat_soil_004,mat_soil_005
7840,17764 17804 18204 18164,15603,15604,4,5,mat_soil_004,mat_soil_005
7841,18164 18165 18205 18204,15604,15955,5,4,mat_soil_005,mat_soil_004
7842,17804 18204 18205 17805,15604,15643,5,12,mat_soil_005,mat_soil_012
7843,18165 18166 18206 18205,15605,15956,5,12,mat_soil_005,mat_soil_012
7844,17805 18205 18206 17806,15605,15644,5,12,mat_soil_005,mat_soil_012
7845,17766 17806 18206 18166,15605,15606,5,12,mat_soil_005,mat_soil_012
7846,17794 17834 18234 18194,15633,15634,12,5,mat_soil_012,mat_soil_005
7847,18194 18195 18235 18234,15634,15985,5,12,mat_soil_005,mat_soil_012
7848,17834 18234 18235 17835,15634,15673,5,12,mat_soil_005,mat_soil_012
7849,18195 18196 18236 18235,15635,15986,5,12,mat_soil_005,mat_soil_012
7850,18196 18197 18237 18236,15636,15987,5,4,mat_soil_005,mat_soil_004
7851,18197 18198 18238 18237,15637,15988,5,4,mat_soil_005,mat_soil_004
7852,17837 18237 18238 17838,15637,15676,5,4,mat_soil_005,mat_soil_004
7853,18198 18199 18239 18238,15638,15989,5,4,mat_soil_005,mat_soil_004
7854,17838 18238 18239 17839,15638,15677,5,4,mat_soil_005,mat_soil_004
7857,17803 17843 18243 18203,15641,15642,4,5,mat_soil_004,mat_soil_005
7858,18203 18204 18244 18243,15642,15993,5,4,mat_soil_005,mat_soil_004
7859,17804 17844 18244 18204,15642,15643,5,12,mat_soil_005,mat_soil_012
7860,17835 17875 18275 18235,15673,15674,12,5,mat_soil_012,mat_soil_005
7861,18235 18236 18276 18275,15674,16025,5,12,mat_soil_005,mat_soil_012
7862,17875 18275 18276 17876,15674,15713,5,12,mat_soil_005,mat_soil_012
7863,18236 18237 18277 18276,15675,16026,5,4,mat_soil_005,mat_soil_004
7864,17837 17877 18277 18237,15675,15676,5,4,mat_soil_005,mat_soil_004
7867,17843 17883 18283 18243,15680,15681,4,5,mat_soil_004,mat_soil_005
7868,17844 17884 18284 18244,15681,15682,5,12,mat_soil_005,mat_soil_012
7869,17876 17916 18316 18276,15713,15714,12,5,mat_soil_012,mat_soil_005
7870,18276 18277 18317 18316,15714,16065,5,4,mat_soil_005,mat_soil_004
7871,17916 18316 18317 17917,15714,15753,5,4,mat_soil_005,mat_soil_004
7872,17877 17917 18317 18277,15714,15715,5,4,mat_soil_005,mat_soil_004
7875,17883 17923 18323 18283,15719,15720,4,5,mat_soil_004,mat_soil_005
7876,18283 18284 18324 18323,15720,16071,5,12,mat_soil_005,mat_soil_012
7877,17884 17924 18324 18284,15720,15721,5,12,mat_soil_005,mat_soil_012
7878,17916 17956 18356 18316,15752,15753,12,4,mat_soil_012,mat_soil_004
7884,17923 17963 18363 18323,15758,15759,4,5,mat_soil_004,mat_soil_005
7885,18323 18324 18364 18363,15759,16110,5,12,mat_soil_005,mat_soil_012
7887,17924 17964 18364 18324,15759,15760,5,12,mat_soil_005,mat_soil_012
7920,17956 17996 18396 18356,15791,15792,12,4,mat_soil_012,mat_soil_004
7933,18007 18047 18447 18407,15801,15802,4,12,mat_soil_004,mat_soil_012
7951,18024 18064 18464 18424,15818,15819,12,4,mat_soil_012,mat_soil_004
7953,18064 18464 18465 18065,15819,15858,4,12,mat_soil_004,mat_soil_012
7957,18067 18467 18468 18068,15822,15861,4,12,mat_soil_004,mat_soil_012
7958,18028 18068 18468 18428,15822,15823,4,12,mat_soil_004,mat_soil_012
7959,18428 18429 18469 18468,15823,16174,12,4,mat_soil_012,mat_soil_004
7962,18430 18431 18471 18470,15825,16176,12,3,mat_soil_012,mat_soil_003
7964,18031 18071 18471 18431,15825,15826,12,2,mat_soil_012,mat_soil_002
7965,18431 18432 18472 18471,15826,16177,2,3,mat_soil_002,mat_soil_003
7967,18032 18072 18472 18432,15826,15827,2,4,mat_soil_002,mat_soil_004
7971,18435 18436 18476 18475,15830,16181,4,3,mat_soil_004,mat_soil_003
7973,18036 18076 18476 18436,15830,15831,4,12,mat_soil_004,mat_soil_012
7974,18436 18437 18477 18476,15831,16182,12,3,mat_soil_012,mat_soil_003
7980,18047 18087 18487 18447,15840,15841,4,12,mat_soil_004,mat_soil_012
7981,18065 18105 18505 18465,15858,15859,12,4,mat_soil_012,mat_soil_004
7982,18105 18505 18506 18106,15859,15898,4,12,mat_soil_004,mat_soil_012
7983,18106 18506 18507 18107,15860,15899,4,12,mat_soil_004,mat_soil_012
7984,18067 18107 18507 18467,15860,15861,4,12,mat_soil_004,mat_soil_012
7985,18071 18111 18511 18471,15864,15865,12,2,mat_soil_012,mat_soil_002
7986,18471 18472 18512 18511,15865,16216,2,3,mat_soil_002,mat_soil_003
7987,18111 18511 18512 18112,15865,15904,2,12,mat_soil_002,mat_soil_012
7988,18072 18112 18512 18472,15865,15866,2,4,mat_soil_002,mat_soil_004
7989,18475 18476 18516 18515,15869,16220,4,3,mat_soil_004,mat_soil_003
7990,18076 18116 18516 18476,15869,15870,4,12,mat_soil_004,mat_soil_012
7991,18476 18477 18517 18516,15870,16221,12,3,mat_soil_012,mat_soil_003
7994,18126 18526 18527 18127,15879,15918,4,12,mat_soil_004,mat_soil_012
7995,18087 18127 18527 18487,15879,15880,4,12,mat_soil_004,mat_soil_012
7996,18112 18152 18552 18512,15904,15905,12,4,mat_soil_012,mat_soil_004
7997,18512 18513 18553 18552,15905,16256,4,3,mat_soil_004,mat_soil_003
7998,18152 18552 18553 18153,15905,15944,4,12,mat_soil_004,mat_soil_012
7999,18515 18516 18556 18555,15908,16259,4,3,mat_soil_004,mat_soil_003
8000,18116 18156 18556 18516,15908,15909,4,12,mat_soil_004,mat_soil_012
8001,18516 18517 18557 18556,15909,16260,12,3,mat_soil_012,mat_soil_003
8002,18156 18556 18557 18157,15909,15948,12,5,mat_soil_012,mat_soil_005
8005,18165 18565 18566 18166,15917,15956,4,12,mat_soil_004,mat_soil_012
8006,18126 18166 18566 18526,15917,15918,4,12,mat_soil_004,mat_soil_012
8007,18153 18193 18593 18553,15944,15945,12,4,mat_soil_012,mat_soil_004
8008,18553 18554 18594 18593,15945,16296,4,3,mat_soil_004,mat_soil_003
8009,18193 18593 18594 18194,15945,15984,4,12,mat_soil_004,mat_soil_012
8010,18554 18555 18595 18594,15946,16297,4,3,mat_soil_004,mat_soil_003
8011,18194 18594 18595 18195,15946,15985,4,12,mat_soil_004,mat_soil_012
8012,18555 18556 18596 18595,15947,16298,4,3,mat_soil_004,mat_soil_003
8013,18195 18595 18596 18196,15947,15986,4,12,mat_soil_004,mat_soil_012
8014,18156 18196 18596 18556,15947,15948,4,5,mat_soil_004,mat_soil_005
8015,18556 18557 18597 18596,15948,16299,5,3,mat_soil_005,mat_soil_003
8016,18196 18596 18597 18197,15948,15987,5,4,mat_soil_005,mat_soil_004
8017,18157 18197 18597 18557,15948,15949,5,12,mat_soil_005,mat_soil_012
8018,18557 18558 18598 18597,15949,16300,12,3,mat_soil_012,mat_soil_003
8019,18197 18597 18598 18198,15949,15988,12,4,mat_soil_012,mat_soil_004
8020,18558 18559 18599 18598,15950,16301,12,3,mat_soil_012,mat_soil_003
8021,18198 18598 18599 18199,15950,15989,12,4,mat_soil_012,mat_soil_004
8024,18204 18604 18605 18205,15955,15994,4,12,mat_soil_004,mat_soil_012
8025,18165 18205 18605 18565,15955,15956,4,12,mat_soil_004,mat_soil_012
8026,18196 18236 18636 18596,15986,15987,12,4,mat_soil_012,mat_soil_004
8027,18596 18597 18637 18636,15987,16338,4,3,mat_soil_004,mat_soil_003
8030,18243 18643 18644 18244,15993,16032,4,5,mat_soil_004,mat_soil_005
8031,18204 18244 18644 18604,15993,15994,4,12,mat_soil_004,mat_soil_012
8032,18236 18276 18676 18636,16025,16026,12,4,mat_soil_012,mat_soil_004
8035,18243 18283 18683 18643,16031,16032,4,5,mat_soil_004,mat_soil_005
8036,18643 18644 18684 18683,16032,16383,5,3,mat_soil_005,mat_soil_003
8037,18283 18683 18684 18284,16032,16071,5,12,mat_soil_005,mat_soil_012
8038,18244 18284 18684 18644,16032,16033,5,12,mat_soil_005,mat_soil_012
8039,18276 18316 18716 18676,16064,16065,12,4,mat_soil_012,mat_soil_004
8042,18283 18323 18723 18683,16070,16071,4,12,mat_soil_004,mat_soil_012
8043,18683 18684 18724 18723,16071,16422,12,3,mat_soil_012,mat_soil_003
8044,18316 18356 18756 18716,16103,16104,12,4,mat_soil_012,mat_soil_004
8050,18323 18363 18763 18723,16109,16110,4,12,mat_soil_004,mat_soil_012
8051,18723 18724 18764 18763,16110,16461,12,4,mat_soil_012,mat_soil_004
8085,18356 18396 18796 18756,16142,16143,12,4,mat_soil_012,mat_soil_004
8098,18407 18447 18847 18807,16152,16153,4,12,mat_soil_004,mat_soil_012
8116,18424 18464 18864 18824,16169,16170,12,4,mat_soil_012,mat_soil_004
8118,18464 18864 18865 18465,16170,16209,4,12,mat_soil_004,mat_soil_012
8122,18467 18867 18868 18468,16173,16212,4,12,mat_soil_004,mat_soil_012
8123,18828 18829 18869 18868,16174,16525,4,3,mat_soil_004,mat_soil_003
8125,18468 18868 18869 18469,16174,16213,4,12,mat_soil_004,mat_soil_012
8126,18429 18469 18869 18829,16174,16175,4,12,mat_soil_004,mat_soil_012
8127,18829 18830 18870 18869,16175,16526,12,3,mat_soil_012,mat_soil_003
8129,18430 18470 18870 18830,16175,16176,12,3,mat_soil_012,mat_soil_003
8131,18470 18870 18871 18471,16176,16215,3,12,mat_soil_003,mat_soil_012
8133,18432 18472 18872 18832,16177,16178,3,4,mat_soil_003,mat_soil_004
8134,18832 18833 18873 18872,16178,16529,4,3,mat_soil_004,mat_soil_003
8137,18834 18835 18875 18874,16180,16531,4,3,mat_soil_004,mat_soil_003
8139,18435 18475 18875 18835,16180,16181,4,3,mat_soil_004,mat_soil_003
8142,18437 18477 18877 18837,16182,16183,3,12,mat_soil_003,mat_soil_012
8147,18447 18487 18887 18847,16191,16192,4,12,mat_soil_004,mat_soil_012
8148,18465 18505 18905 18865,16209,16210,12,4,mat_soil_012,mat_soil_004
8149,18505 18905 18906 18506,16210,16249,4,12,mat_soil_004,mat_soil_012
8150,18506 18906 18907 18507,16211,16250,4,12,mat_soil_004,mat_soil_012
8151,18467 18507 18907 18867,16211,16212,4,12,mat_soil_004,mat_soil_012
8152,18867 18868 18908 18907,16212,16563,12,3,mat_soil_012,mat_soil_003
8153,18471 18511 18911 18871,16215,16216,12,3,mat_soil_012,mat_soil_003
8154,18511 18911 18912 18512,16216,16255,3,12,mat_soil_003,mat_soil_012
8155,18472 18512 18912 18872,16216,16217,3,4,mat_soil_003,mat_soil_004
8156,18872 18873 18913 18912,16217,16568,4,3,mat_soil_004,mat_soil_003
8157,18512 18912 18913 18513,16217,16256,4,3,mat_soil_004,mat_soil_003
8158,18475 18515 18915 18875,16219,16220,4,3,mat_soil_004,mat_soil_003
8159,18477 18517 18917 18877,16221,16222,3,12,mat_soil_003,mat_soil_012
8162,18886 18887 18927 18926,16230,16581,4,12,mat_soil_004,mat_soil_012
8163,18526 18926 18927 18527,16230,16269,4,12,mat_soil_004,mat_soil_012
8164,18487 18527 18927 18887,16230,16231,4,12,mat_soil_004,mat_soil_012
8165,18512 18552 18952 18912,16255,16256,12,3,mat_soil_012,mat_soil_003
8166,18552 18952 18953 18553,16256,16295,3,12,mat_soil_003,mat_soil_012
8167,18513 18553 18953 18913,16256,16257,3,4,mat_soil_003,mat_soil_004
8168,18553 18953 18954 18554,16257,16296,4,3,mat_soil_004,mat_soil_003
8169,18914 18915 18955 18954,16258,16609,4,3,mat_soil_004,mat_soil_003
8170,18554 18954 18955 18555,16258,16297,4,3,mat_soil_004,mat_soil_003
8171,18515 18555 18955 18915,16258,16259,4,3,mat_soil_004,mat_soil_003
8172,18517 18557 18957 18917,16260,16261,3,12,mat_soil_003,mat_soil_012
8173,18917 18918 18958 18957,16261,16612,12,3,mat_soil_012,mat_soil_003
8174,18557 18957 18958 18558,16261,16300,12,3,mat_soil_012,mat_soil_003
8175,18558 18958 18959 18559,16262,16301,12,3,mat_soil_012,mat_soil_003
8178,18565 18965 18966 18566,16268,16307,4,12,mat_soil_004,mat_soil_012
8179,18526 18566 18966 18926,16268,16269,4,12,mat_soil_004,mat_soil_012
8180,18952 18953 18993 18992,16295,16646,12,3,mat_soil_012,mat_soil_003
8181,18553 18593 18993 18953,16295,16296,12,3,mat_soil_012,mat_soil_003
8182,18593 18993 18994 18594,16296,16335,3,12,mat_soil_003,mat_soil_012
8183,18594 18994 18995 18595,16297,16336,3,12,mat_soil_003,mat_soil_012
8184,18595 18995 18996 18596,16298,16337,3,12,mat_soil_003,mat_soil_012
8185,18597 18997 18998 18598,16300,16339,3,4,mat_soil_003,mat_soil_004
8186,18598 18998 18999 18599,16301,16340,3,4,mat_soil_003,mat_soil_004
8189,18964 18965 19005 19004,16306,16657,4,3,mat_soil_004,mat_soil_003
8190,18604 19004 19005 18605,16306,16345,4,12,mat_soil_004,mat_soil_012
8191,18565 18605 19005 18965,16306,16307,4,12,mat_soil_004,mat_soil_012
8192,18965 18966 19006 19005,16307,16658,12,3,mat_soil_012,mat_soil_003
8193,18994 18995 19035 19034,16336,16687,12,3,mat_soil_012,mat_soil_003
8194,18995 18996 19036 19035,16337,16688,12,3,mat_soil_012,mat_soil_003
8195,18596 18636 19036 18996,16337,16338,12,3,mat_soil_012,mat_soil_003
8196,18636 19036 19037 18637,16338,16377,3,4,mat_soil_003,mat_soil_004
8197,18597 18637 19037 18997,16338,16339,3,4,mat_soil_003,mat_soil_004
8198,18997 18998 19038 19037,16339,16690,4,3,mat_soil_004,mat_soil_003
8199,18998 18999 19039 19038,16340,16691,4,3,mat_soil_004,mat_soil_003
8202,19003 19004 19044 19043,16344,16695,4,3,mat_soil_004,mat_soil_003
8203,18643 19043 19044 18644,16344,16383,4,3,mat_soil_004,mat_soil_003
8204,18604 18644 19044 19004,16344,16345,4,12,mat_soil_004,mat_soil_012
8205,19004 19005 19045 19044,16345,16696,12,3,mat_soil_012,mat_soil_003
8206,19035 19036 19076 19075,16376,16727,12,3,mat_soil_012,mat_soil_003
8207,18636 18676 19076 19036,16376,16377,12,4,mat_soil_012,mat_soil_004
8208,19036 19037 19077 19076,16377,16728,4,3,mat_soil_004,mat_soil_003
8211,18643 18683 19083 19043,16382,16383,4,3,mat_soil_004,mat_soil_003
8212,18644 18684 19084 19044,16383,16384,3,12,mat_soil_003,mat_soil_012
8213,18676 18716 19116 19076,16415,16416,12,4,mat_soil_012,mat_soil_004
8216,18683 18723 19123 19083,16421,16422,4,3,mat_soil_004,mat_soil_003
8217,18723 19123 19124 18724,16422,16461,3,4,mat_soil_003,mat_soil_004
8218,18684 18724 19124 19084,16422,16423,3,12,mat_soil_003,mat_soil_012
8219,18716 18756 19156 19116,16454,16455,12,4,mat_soil_012,mat_soil_004
8225,19123 19124 19164 19163,16461,16812,4,3,mat_soil_004,mat_soil_003
8227,18724 18764 19164 19124,16461,16462,4,12,mat_soil_004,mat_soil_012
8260,18756 18796 19196 19156,16493,16494,12,4,mat_soil_012,mat_soil_004
8272,19206 19207 19247 19246,16503,16854,4,3,mat_soil_004,mat_soil_003
8274,18807 18847 19247 19207,16503,16504,4,12,mat_soil_004,mat_soil_012
8292,18824 18864 19264 19224,16520,16521,12,4,mat_soil_012,mat_soil_004
8294,18864 19264 19265 18865,16521,16560,4,12,mat_soil_004,mat_soil_012
8298,18867 19267 19268 18868,16524,16563,4,3,mat_soil_004,mat_soil_003
8299,18828 18868 19268 19228,16524,16525,4,3,mat_soil_004,mat_soil_003
8301,18868 19268 19269 18869,16525,16564,3,12,mat_soil_003,mat_soil_012
8303,18869 19269 19270 18870,16526,16565,3,12,mat_soil_003,mat_soil_012
8305,18870 19270 19271 18871,16527,16566,3,12,mat_soil_003,mat_soil_012
8308,18833 18873 19273 19233,16529,16530,3,4,mat_soil_003,mat_soil_004
8309,19233 19234 19274 19273,16530,16881,4,3,mat_soil_004,mat_soil_003
8311,18834 18874 19274 19234,16530,16531,4,3,mat_soil_004,mat_soil_003
8313,18874 19274 19275 18875,16531,16570,3,4,mat_soil_003,mat_soil_004
8316,18837 18877 19277 19237,16533,16534,3,12,mat_soil_003,mat_soil_012
8317,19237 19238 19278 19277,16534,16885,12,3,mat_soil_012,mat_soil_003
8322,19246 19247 19287 19286,16542,16893,4,3,mat_soil_004,mat_soil_003
8323,18886 19286 19287 18887,16542,16581,4,12,mat_soil_004,mat_soil_012
8324,18847 18887 19287 19247,16542,16543,4,12,mat_soil_004,mat_soil_012
8325,18865 18905 19305 19265,16560,16561,12,4,mat_soil_012,mat_soil_004
8326,18905 19305 19306 18906,16561,16600,4,12,mat_soil_004,mat_soil_012
8327,19266 19267 19307 19306,16562,16913,4,3,mat_soil_004,mat_soil_003
8328,18906 19306 19307 18907,16562,16601,4,12,mat_soil_004,mat_soil_012
8329,18867 18907 19307 19267,16562,16563,4,3,mat_soil_004,mat_soil_003
8330,18907 19307 19308 18908,16563,16602,3,12,mat_soil_003,mat_soil_012
8331,18868 18908 19308 19268,16563,16564,3,12,mat_soil_003,mat_soil_012
8332,19268 19269 19309 19308,16564,16915,12,3,mat_soil_012,mat_soil_003
8333,19270 19271 19311 19310,16566,16917,12,3,mat_soil_012,mat_soil_003
8334,18871 18911 19311 19271,16566,16567,12,3,mat_soil_012,mat_soil_003
8335,18911 19311 19312 18912,16567,16606,3,12,mat_soil_003,mat_soil_012
8336,18873 18913 19313 19273,16568,16569,3,4,mat_soil_003,mat_soil_004
8337,19274 19275 19315 19314,16570,16921,4,3,mat_soil_004,mat_soil_003
8338,18914 19314 19315 18915,16570,16609,4,3,mat_soil_004,mat_soil_003
8339,18875 18915 19315 19275,16570,16571,4,3,mat_soil_004,mat_soil_003
8340,18877 18917 19317 19277,16572,16573,3,12,mat_soil_003,mat_soil_012
8341,19277 19278 19318 19317,16573,16924,12,3,mat_soil_012,mat_soil_003
8342,18917 19317 19318 18918,16573,16612,12,3,mat_soil_012,mat_soil_003
8345,18886 18926 19326 19286,16580,16581,4,12,mat_soil_004,mat_soil_012
8346,19286 19287 19327 19326,16581,16932,12,3,mat_soil_012,mat_soil_003
8347,19311 19312 19352 19351,16606,16957,12,3,mat_soil_012,mat_soil_003
8348,18912 18952 19352 19312,16606,16607,12,3,mat_soil_012,mat_soil_003
8349,18913 18953 19353 19313,16607,16608,3,4,mat_soil_003,mat_soil_004
8350,19313 19314 19354 19353,16608,16959,4,3,mat_soil_004,mat_soil_003
8351,18953 19353 19354 18954,16608,16647,4,3,mat_soil_004,mat_soil_003
8352,18914 18954 19354 19314,16608,16609,4,3,mat_soil_004,mat_soil_003
8353,18918 18958 19358 19318,16612,16613,3,12,mat_soil_003,mat_soil_012
8354,19318 19319 19359 19358,16613,16964,12,3,mat_soil_012,mat_soil_003
8355,18958 19358 19359 18959,16613,16652,12,3,mat_soil_012,mat_soil_003
8358,18964 19364 19365 18965,16618,16657,4,3,mat_soil_004,mat_soil_003
8359,19325 19326 19366 19365,16619,16970,4,3,mat_soil_004,mat_soil_003
8360,18965 19365 19366 18966,16619,16658,4,3,mat_soil_004,mat_soil_003
8361,18926 18966 19366 19326,16619,16620,4,12,mat_soil_004,mat_soil_012
8362,19326 19327 19367 19366,16620,16971,12,3,mat_soil_012,mat_soil_003
8363,18952 18992 19392 19352,16645,16646,12,3,mat_soil_012,mat_soil_003
8364,18992 19392 19393 18993,16646,16685,3,12,mat_soil_003,mat_soil_012
8365,18993 19393 19394 18994,16647,16686,3,12,mat_soil_003,mat_soil_012
8368,19003 19403 19404 19004,16656,16695,4,3,mat_soil_004,mat_soil_003
8369,18964 19004 19404 19364,16656,16657,4,3,mat_soil_004,mat_soil_003
8370,19005 19405 19406 19006,16658,16697,3,12,mat_soil_003,mat_soil_012
8371,18966 19006 19406 19366,16658,16659,3,12,mat_soil_003,mat_soil_012
8372,19393 19394 19434 19433,16686,17037,12,3,mat_soil_012,mat_soil_003
8373,18994 19034 19434 19394,16686,16687,12,3,mat_soil_012,mat_soil_003
8374,19034 19434 19435 19035,16687,16726,3,12,mat_soil_003,mat_soil_012
8375,19037 19437 19438 19038,16690,16729,3,4,mat_soil_003,mat_soil_004
8376,19038 19438 19439 19039,16691,16730,3,4,mat_soil_003,mat_soil_004
8379,19003 19043 19443 19403,16694,16695,4,3,mat_soil_004,mat_soil_003
8380,19044 19444 19445 19045,16696,16735,3,12,mat_soil_003,mat_soil_012
8381,19005 19045 19445 19405,16696,16697,3,12,mat_soil_003,mat_soil_012
